Original u	Witness	Lower u	Upper u
0.7508717858	14.4530456645 + 26.7104968383*E1 + 100.2919559409*E1^2 - 2.8968858564*E1^3 + 16.4359578455*E2 + 96.2213564523*E1*E2 + 7.9671862555*E2^2 - 22.8310357526*E3 - 61.8490828893*E1*E3 + 1.5052281895*E2*E3 + 2.1891276993*E3^2 + Piecewise[{{62.5592480073 + 490.2113992478*E1, E1 >= -0.1276168773}}, -55.4794643977 - 434.7345394679*E1]	0.7508674911	0.75087531
0.7508846172	0.1030335617 - 0.1149239927*E1 + 0.3539774901*E1^2 - 0.0709044154*E1^3 + 0.025005892*E2 - 0.1429177377*E1*E2 + 0.0773508326*E2^2 - 0.1510239263*E3 - 0.0523157947*E1*E3 + 0.0122743018*E2*E3 + 0.0200709045*E3^2 + Piecewise[{{0.2245717456 + 1.7592026343*E1, E1 >= -0.1276554168}}, -0.1547869597 - 1.2125373415*E1]	0.7508717858	0.7508968833
0.7508952221	0.3493467375 - 0.2833490827*E1 + 1.4824172518*E1^2 - 0.2472646737*E1^3 + 0.2081861847*E2 + 0.5773013202*E1*E2 + 0.250322456*E2^2 - 0.5700279571*E3 - 0.6587839028*E1*E3 + 0.0462535123*E2*E3 + 0.0735440796*E3^2 + Piecewise[{{-0.5318601041 - 4.1653338453*E1, E1 < -0.1276872692}}, 0.9262798183 + 7.2542848162*E1]	0.7508846172	0.7509057774
0.7508999801	5.394842907 + 7.1904362598*E1 + 37.5950648009*E1^2 - 2.57678034*E1^3 + 6.4083967336*E2 + 36.5582990998*E1*E2 + 3.189252336*E2^2 - 10.0207334305*E3 - 31.6817947669*E1*E3 + 0.5477722106*E2*E3 + 0.8536134673*E3^2 + Piecewise[{{26.5995367242 + 208.2945318005*E1, E1 >= -0.1277015604}}, -23.314781355 - 182.5724078099*E1]	0.7508952221	0.7509036274
0.7509087174	1.2545289428 - 5.5908451604*E1 + 1.8400056152*E1^2 - 1.0434548358*E1^3 - 0.4885254891*E2 - 9.211349981*E1*E2 + 1.2586499551*E2^2 - 2.0283645574*E3 + 2.442571951*E1*E3 + 0.2117220315*E2*E3 + 0.3289855142*E3^2 + Piecewise[{{-2.6077361213 - 20.4163545202*E1, E1 < -0.1277278036}}, 5.1211506512 + 40.0942512517*E1]	0.7508999801	0.7509217107
0.7509121355	11.7972997763 + 23.3485988261*E1 + 80.6071995205*E1^2 - 5.6580855611*E1^3 + 16.6884745703*E2 + 102.7394042832*E1*E2 + 6.2854534954*E2^2 - 22.2732273819*E3 - 81.4977399007*E1*E3 + 0.9801831621*E2*E3 + 1.6671791677*E3^2 + Piecewise[{{0., Inequality[-0.1277380705, LessEqual, E1, LessEqual, -0.1277380705]}, {72.9325852276 + 570.9541796241*E1, E1 > -0.1277380705}}, -54.0987878093 - 423.5134256648*E1]	0.7509087174	0.7509153384
0.7509213447	1.601635539 - 2.651761539*E1 + 2.2080285385*E1^2 - 0.9440894618*E1^3 - 0.1893398574*E2 - 6.8754210295*E1*E2 + 1.2469367247*E2^2 - 2.0108220655*E3 + 2.322811649*E1*E3 + 0.2012653062*E2*E3 + 0.3184327088*E3^2 + Piecewise[{{4.5409086745 + 35.5408966396*E1, E1 >= -0.127765732}}, -3.0299980259 - 23.715263701*E1]	0.7509121355	0.7509338696
0.7509319675	0.4969461349 - 0.459416709*E1 + 1.8572826527*E1^2 - 0.5348522248*E1^3 + 0.1823243999*E2 - 0.1994930732*E1*E2 + 0.3643782098*E2^2 - 0.8167364976*E3 - 1.0272581151*E1*E3 + 0.0552807495*E2*E3 + 0.0951423623*E3^2 + Piecewise[{{-1.1763239603 - 9.2045828439*E1, E1 < -0.1277976395}, {1.4473405652 + 11.3252527236*E1, E1 >= -0.1277976395}}, 0.0629706133 + 0.4927369048*E1]	0.7509213447	0.7509404457
0.7509393646	0.1519912379 - 0.3110195028*E1 + 0.0562353435*E1^2 - 0.0511395787*E1^3 - 0.0116193561*E2 - 0.6265422041*E1*E2 + 0.1145025937*E2^2 - 0.191917209*E3 + 0.2735756073*E1*E3 + 0.0162506387*E2*E3 + 0.0330383876*E3^2 + Piecewise[{{0.5647826277 + 4.4185827964*E1, E1 >= -0.1278198585}}, -0.570843893 - 4.4660031688*E1]	0.7509319675	0.7509463493
0.7509492526	0.5954215754 + 0.0141755927*E1 + 1.9490540823*E1^2 - 0.2917968746*E1^3 + 0.3296842623*E2 + 0.8481420803*E1*E2 + 0.3860849703*E2^2 - 0.9804069649*E3 - 1.9409340769*E1*E3 + 0.0586571115*E2*E3 + 0.1027582523*E3^2 + Piecewise[{{1.7354906842 + 13.5744752322*E1, E1 >= -0.1278495599}, {-1.3452391988 - 10.522047944*E1, E1 < -0.1278495599}}, 0.7294814069 + 5.7057795707*E1]	0.7509393646	0.7509573326
0.7509522407	0.6457516851 + 0.3942410132*E1 + 9.5988806026*E1^2 - 0.7461649804*E1^3 + 1.5317287801*E2 + 9.9120030638*E1*E2 + 0.4698685016*E2^2 - 1.7571280471*E3 - 6.8590665547*E1*E3 + 0.0732343693*E2*E3 + 0.1221196301*E3^2 + Piecewise[{{6.647662001 + 51.9923207983*E1, E1 >= -0.1278585356}}, -5.5900359066 - 43.7204749708*E1]	0.7509492526	0.7509545821
0.7509578834	0.3170667829 - 2.5852036703*E1 - 1.3245697958*E1^2 - 0.263062044*E1^3 - 0.4589081135*E2 - 5.3206935684*E1*E2 + 0.3864568278*E2^2 - 0.471002738*E3 + 2.0470874428*E1*E3 + 0.0587203251*E2*E3 + 0.102798818*E3^2 + Piecewise[{{-1.5113686771 - 11.8190650308*E1, E1 < -0.1278754853}}, 2.4852944499 + 19.4352689517*E1]	0.7509522407	0.750967013
0.7509699642	0.0772623989 - 0.0008039541*E1 + 0.1266021598*E1^2 - 0.0180745378*E1^3 + 0.0256995544*E2 - 0.0170647667*E1*E2 + 0.0499321126*E2^2 - 0.0996064455*E3 - 0.0537523175*E1*E3 + 0.0079521795*E2*E3 + 0.0128256619*E3^2 + Piecewise[{{-0.1143246018 - 0.8937770004*E1, E1 < -0.1279117742}, {0.1663004089 + 1.3001180691*E1, E1 >= -0.1279117742}}, 0.0846849699 + 0.6620576597*E1]	0.7509578834	0.7509839369
0.750984324	0.155477787 - 0.3533400228*E1 + 0.8624146278*E1^2 - 0.1171357*E1^3 + 0.0843422835*E2 + 0.0823683733*E1*E2 + 0.1345881371*E2^2 - 0.2845487472*E3 - 0.2534754961*E1*E3 + 0.0229247798*E2*E3 + 0.0359193316*E3^2 + Piecewise[{{-0.2960513845 - 2.3137164895*E1, Inequality[-0.1279549097, LessEqual, E1, LessEqual, -0.1279549097] || E1 < -0.1279549097}, {0.474790484 + 3.7106077851*E1, E1 > -0.1279549097}}, -0.2128999544 - 1.6638670213*E1]	0.7509699642	0.750996583
0.7509978125	7.6289687681 - 15.9294583972*E1 + 47.7984761768*E1^2 - 5.7791243343*E1^3 + 6.5215333272*E2 + 22.1837044057*E1*E2 + 6.5107480527*E2^2 - 15.5338372605*E3 - 25.7859998768*E1*E3 + 1.0245732467*E2*E3 + 1.7135567468*E3^2 + Piecewise[{{26.6361140376 + 208.1020726805*E1, E1 >= -0.1279954289}}, -18.556002856 - 144.9739496369*E1]	0.750984324	0.7510075214
0.7510042043	0.5068027104 - 0.1350662394*E1 + 4.2739375165*E1^2 - 0.4602966766*E1^3 + 0.5448503531*E2 + 2.6909207749*E1*E2 + 0.3783198916*E2^2 - 0.9824289611*E3 - 2.2356786321*E1*E3 + 0.0673535942*E2*E3 + 0.0978194462*E3^2 + Piecewise[{{2.6326868193 + 20.565515245*E1, E1 >= -0.1280146297}, {-1.8285119152 - 14.2836167951*E1, E1 < -0.1280146297}}, -0.5061440777 - 3.9537987085*E1]	0.7509978125	0.7510100395
0.751007315	0.8312715712 + 2.5535440382*E1 + 5.3814354159*E1^2 - 0.3624061282*E1^3 + 1.1289800697*E2 + 7.2198626185*E1*E2 + 0.3759559186*E2^2 - 1.4183850253*E3 - 5.673360363*E1*E3 + 0.0624969737*E2*E3 + 0.0953849465*E3^2 + Piecewise[{{5.0777163677 + 39.6622303556*E1, E1 >= -0.1280239745}}, -4.1218167004 - 32.1956626988*E1]	0.7510042043	0.7510101778
0.75100906	0.2908963366 - 3.4057770354*E1 - 8.0622466023*E1^2 - 0.2041832473*E1^3 - 1.8505076959*E2 - 16.0193950033*E1*E2 + 0.3784309656*E2^2 + 0.296092863*E3 + 7.7516780176*E1*E3 + 0.0673748742*E2*E3 + 0.0978204242*E3^2 + Piecewise[{{-6.5871327235 - 51.4502307116*E1, E1 < -0.1280292164}}, 6.9415881872 + 54.2187820906*E1]	0.751007315	0.7510114864
0.7510125328	0.7484989201 + 1.8471028059*E1 + 4.9354935583*E1^2 - 0.2527332134*E1^3 + 1.1368482875*E2 + 7.2798362552*E1*E2 + 0.3760746565*E2^2 - 1.3403550998*E3 - 5.0622550142*E1*E3 + 0.0625185478*E2*E3 + 0.095385349*E3^2 + Piecewise[{{4.6578417065 + 36.3781199715*E1, E1 >= -0.1280396488}, {-3.8082934483 - 29.7430794515*E1, E1 < -0.1280396488}}, -0.2813006546 - 2.1969808347*E1]	0.75100906	0.7510156245
0.7510199622	0.6750376696 - 0.1037565937*E1 - 1.3871872064*E1^2 - 0.1303683318*E1^3 - 0.1974357942*E2 - 3.3266172025*E1*E2 + 0.413317995*E2^2 - 0.7005366507*E3 + 0.6304143428*E1*E3 + 0.0691497504*E2*E3 + 0.1117289323*E3^2 + Piecewise[{{2.0735220617 + 16.191552467*E1, E1 >= -0.1280619672}}, -1.0979720249 - 8.5737557254*E1]	0.7510125328	0.7510362872
0.7510259862	0.7130407194 + 0.9878264259*E1 + 4.8085936827*E1^2 - 0.4163341918*E1^3 + 0.7530299731*E2 + 4.0932391454*E1*E2 + 0.4136322083*E2^2 - 1.2721448348*E3 - 3.8287546315*E1*E3 + 0.069206322*E2*E3 + 0.1117809783*E3^2 + Piecewise[{{3.3106737317 + 25.8484703254*E1, E1 >= -0.1280800639}}, -2.826928729 - 22.0715749377*E1]	0.7510199622	0.7510307736
0.7510303127	0.8096606276 + 1.7725496973*E1 + 6.3692592857*E1^2 - 0.4305688308*E1^3 + 1.1687117455*E2 + 7.24583523*E1*E2 + 0.4299844588*E2^2 - 1.5488826108*E3 - 5.8094370338*E1*E3 + 0.0695743249*E2*E3 + 0.1129756936*E3^2 + Piecewise[{{4.9236994118 + 38.4384553841*E1, E1 >= -0.128093061}}, -4.1232447346 - 32.1894464944*E1]	0.7510259862	0.7510338963
0.7510365154	0.7356427668 + 1.0376662907*E1 + 5.1721361733*E1^2 - 0.4308771194*E1^3 + 0.8239404802*E2 + 4.5518932423*E1*E2 + 0.4303416287*E2^2 - 1.3297606503*E3 - 4.0939517948*E1*E3 + 0.0696348216*E2*E3 + 0.1130301487*E3^2 + Piecewise[{{3.5283019348 + 27.5408262583*E1, E1 >= -0.128111695}}, -3.0373823014 - 23.7088604629*E1]	0.7510303127	0.7510413928
0.7510397184	0.7120702122 - 2.1657686007*E1 - 6.2804417057*E1^2 - 0.3823580301*E1^3 - 1.6686952543*E2 - 15.1996247708*E1*E2 + 0.5658149934*E2^2 - 0.3326787335*E3 + 5.5837594646*E1*E3 + 0.1186933825*E2*E3 + 0.1560208413*E3^2 + Piecewise[{{-5.929026611 - 46.276659823*E1, E1 == -0.1281213172 || E1 < -0.1281213172}}, 5.8984829401 + 46.0382633437*E1]	0.7510365154	0.7510438095
0.7510420885	0.5575658533 - 3.8329366892*E1 - 10.1649301676*E1^2 - 0.3051226701*E1^3 - 2.3219847541*E2 - 20.387941389*E1*E2 + 0.5593693082*E2^2 + 0.037672814*E3 + 8.3858457499*E1*E3 + 0.1055311878*E2*E3 + 0.1494457994*E3^2 + Piecewise[{{-8.0827837551 - 63.083449048*E1, E1 < -0.1281284374}}, 7.98071162 + 62.2868098545*E1]	0.7510397184	0.7510451356
0.7510444221	0.5190814706 - 4.1607538601*E1 - 10.3685124976*E1^2 - 0.3052321249*E1^3 - 2.3825257375*E2 - 20.860011145*E1*E2 + 0.5595148863*E2^2 + 0.0762351872*E3 + 8.6879711641*E1*E3 + 0.1055555832*E2*E3 + 0.1494639623*E3^2 + Piecewise[{{-8.3928817724 - 65.5000775548*E1, E1 < -0.1281354479}}, 8.1543285553 + 63.638350601*E1]	0.7510420885	0.7510473558
0.7510515174	0.841161934 + 0.1957689637*E1 + 4.6111586473*E1^2 - 0.4704938596*E1^3 + 0.7721959981*E2 + 3.9292954927*E1*E2 + 0.5725905129*E2^2 - 1.3644167972*E3 - 2.377950076*E1*E3 + 0.1308950319*E2*E3 + 0.162151843*E3^2 + Piecewise[{{3.5745588996 + 27.8920815654*E1, E1 >= -0.1281567635}, {-2.5695005059 - 20.0496675831*E1, E1 < -0.1281567635}}, 0.5484224353 + 4.279309343*E1]	0.7510444221	0.7510585139
0.7510739474	0.3032159851 - 0.0714181639*E1 + 0.7260656931*E1^2 - 0.0516926696*E1^3 + 0.0863875913*E2 - 0.2200826083*E1*E2 + 0.2034710774*E2^2 - 0.3832772307*E3 - 0.0377076692*E1*E3 + 0.0318899537*E2*E3 + 0.0521963969*E3^2 + Piecewise[{{-0.432676082 - 3.3743728154*E1, E1 < -0.1282241488}}, 0.4493285947 + 3.5042431465*E1]	0.7510515174	0.7510919802
0.7510904717	0.1557874423 - 0.2251387371*E1 + 0.2822373126*E1^2 - 0.0638211923*E1^3 + 0.0009188076*E2 - 0.5018695476*E1*E2 + 0.1237306765*E2^2 - 0.199765948*E3 + 0.1571557405*E1*E3 + 0.0215990563*E2*E3 + 0.0294279069*E3^2 + Piecewise[{{-0.2180960634 - 1.7002386671*E1, E1 < -0.1282737934}}, 0.3423874496 + 2.6691925192*E1]	0.7510739474	0.7511119463
0.7511067664	4.1998390297 - 11.5843921225*E1 + 9.1386615358*E1^2 - 2.3144801776*E1^3 + 0.2036209763*E2 - 11.5645000525*E1*E2 + 3.810211229*E2^2 - 6.5779742183*E3 + 2.6610332497*E1*E3 + 0.9079577707*E2*E3 + 1.0429368046*E3^2 + Piecewise[{{-3.1002667038 - 24.1599149637*E1, E1 < -0.128322749}}, 9.8267380453 + 76.5783005873*E1]	0.7510904717	0.7511342218
0.7511264996	0.1868515251 - 0.7086062131*E1 + 0.3531698934*E1^2 - 0.1118661514*E1^3 + 0.0029624345*E2 - 0.7357847246*E1*E2 + 0.1744756512*E2^2 - 0.3100214635*E3 + 0.1864087469*E1*E3 + 0.0291625889*E2*E3 + 0.0484432734*E3^2 + Piecewise[{{-0.1723306546 - 1.3423268464*E1, E1 < -0.1283820368}}, 0.5020436945 + 3.9105447062*E1]	0.7511067664	0.7511575291
0.7511445066	3.9694542324 - 3.8413016362*E1 + 3.8761204766*E1^2 - 2.2276047393*E1^3 + 0.0640391255*E2 - 11.0637096851*E1*E2 + 2.8911467951*E2^2 - 5.6971824998*E3 - 2.9033743452*E1*E3 + 0.5581969649*E2*E3 + 0.7671707424*E3^2 + Piecewise[{{0., Inequality[-0.1284361397, LessEqual, E1, LessEqual, -0.1284361397]}, {-5.6010280736 - 43.6094395688*E1, E1 < -0.1284361397}}, 8.3786162373 + 65.2356591804*E1]	0.7511264996	0.7511638007
0.7511704611	1.2150927462 - 1.3388996374*E1 + 0.6334839254*E1^2 - 0.8221099694*E1^3 - 0.112520174*E2 - 4.0981786745*E1*E2 + 0.9212497686*E2^2 - 1.7544758277*E3 - 0.7841981965*E1*E3 + 0.2170168346*E2*E3 + 0.2463858917*E3^2 + Piecewise[{{-1.316262593 - 10.2421629527*E1, E1 < -0.1285141233}, {1.8229021036 + 14.1844495855*E1, E1 >= -0.1285141233}}, -0.4042516997 - 3.1455818958*E1]	0.7511445066	0.7511938622
0.7511959271	0.0962368876 - 0.0655297647*E1 + 0.3679600689*E1^2 - 0.0643340372*E1^3 + 0.0354499375*E2 - 0.0296637913*E1*E2 + 0.070274543*E2^2 - 0.1442888455*E3 - 0.1181317047*E1*E3 + 0.0111526416*E2*E3 + 0.0175671657*E3^2 + Piecewise[{{-0.1593807078 - 1.2394425093*E1, E1 < -0.1285906419}}, 0.1828926332 + 1.4222857166*E1]	0.7511704611	0.7512136738
0.7512128143	0.0799191306 - 0.1735285296*E1 + 0.1104938612*E1^2 - 0.0378035946*E1^3 - 0.0161912255*E2 - 0.3839436407*E1*E2 + 0.0680003266*E2^2 - 0.1042358186*E3 + 0.1404158438*E1*E3 + 0.0141861557*E2*E3 + 0.0175581173*E3^2 + Piecewise[{{-0.1133211973 - 0.8809077861*E1, E1 <= -0.1286413846}}, 0.2047374388 + 1.5915363425*E1]	0.7511959271	0.7512390885
0.7512231299	0.1157101832 - 0.5203873987*E1 + 0.0940436355*E1^2 - 0.0958014331*E1^3 - 0.0510991632*E2 - 0.9087999517*E1*E2 + 0.1171270307*E2^2 - 0.1632103301*E3 + 0.3942019276*E1*E3 + 0.0176861388*E2*E3 + 0.0283476923*E3^2 + Piecewise[{{0.5888866643 + 4.5766360737*E1, E1 >= -0.1286723818}, {-0.431731946 - 3.3552805965*E1, E1 < -0.1286723818}}, 0.2599526825 + 2.0202678992*E1]	0.7512128143	0.7512359431
0.7512330589	0.1701392345 - 0.7875288452*E1 + 0.1285838103*E1^2 - 0.1419375775*E1^3 - 0.086522531*E2 - 1.4369593308*E1*E2 + 0.1622425511*E2^2 - 0.2374774282*E3 + 0.6546338483*E1*E3 + 0.0216953691*E2*E3 + 0.0460178802*E3^2 + Piecewise[{{0.8872179732 + 6.8935717667*E1, E1 >= -0.1287022175}}, -0.6090897018 - 4.732550172*E1]	0.7512231299	0.7512465023
0.7512515296	0.367805593 - 0.3996630022*E1 + 0.8896816685*E1^2 - 0.2184353248*E1^3 + 0.0290634058*E2 - 0.844706737*E1*E2 + 0.2805904787*E2^2 - 0.4881189095*E3 + 0.1871145352*E1*E3 + 0.0593300563*E2*E3 + 0.075297269*E3^2 + Piecewise[{{0.8671858083 + 6.7350198381*E1, E1 > -0.1287577215}}, -0.6271875162 - 4.8710672193*E1]	0.7512330589	0.7512722415
0.7512700138	0.1113200642 + 0.004785541*E1 + 0.4637628555*E1^2 - 0.0686237202*E1^3 + 0.0563819481*E2 + 0.1108869685*E1*E2 + 0.0752318984*E2^2 - 0.1668219517*E3 - 0.2238903792*E1*E3 + 0.0119326587*E2*E3 + 0.0187316888*E3^2 + Piecewise[{{0.2794647747 + 2.169534089*E1, E1 >= -0.1288132674}, {-0.2009812024 - 1.5602523441*E1, E1 < -0.1288132674}}, -0.1771507828 - 1.3752526147*E1]	0.7512515296	0.7512866651
0.7512836146	0.8544052969 + 0.8812537931*E1 + 0.5701415029*E1^2 - 0.1915082935*E1^3 + 0.149214118*E2 - 0.6693456832*E1*E2 + 0.4878441957*E2^2 - 1.0895892151*E3 - 1.5798388164*E1*E3 + 0.1066909261*E2*E3 + 0.1311691611*E3^2 + Piecewise[{{-1.7218797596 - 13.3630147338*E1, E1 < -0.1288541391}}, 2.097996122 + 16.281945899*E1]	0.7512700138	0.7512979092
0.7512900714	0.7341949719 + 0.1093052078*E1 - 3.1176435921*E1^2 - 0.059602935*E1^3 - 0.520742286*E2 - 5.8645285774*E1*E2 + 0.4256207085*E2^2 - 0.587872617*E3 + 1.4705830663*E1*E3 + 0.0682340626*E2*E3 + 0.1047517012*E3^2 + Piecewise[{{-2.4115942346 - 18.7128729719*E1, E1 < -0.1288735427}, {3.2600638584 + 25.2966108432*E1, E1 >= -0.1288735427}}, 1.5852745357 + 12.3010084311*E1]	0.7512836146	0.7513011694
0.7512964867	0.7959869782 + 1.7791447955*E1 + 5.1177721167*E1^2 - 0.3925599607*E1^3 + 0.9377259576*E2 + 5.4808449163*E1*E2 + 0.406986427*E2^2 - 1.3656263179*E3 - 4.6774860983*E1*E3 + 0.0640401055*E2*E3 + 0.1062995*E3^2 + Piecewise[{{4.3560442118 + 33.7958634636*E1, E1 > -0.1288928219}}, -3.3705959018 - 26.1503771197*E1]	0.7512900714	0.7513024728
0.7513009391	0.9014927045 + 2.3729604938*E1 + 8.6840164557*E1^2 - 0.4810187309*E1^3 + 1.5199739601*E2 + 9.9210858136*E1*E2 + 0.4801037982*E2^2 - 1.8476054377*E3 - 7.6148479709*E1*E3 + 0.0922069081*E2*E3 + 0.1202251558*E3^2 + Piecewise[{{6.3761212972 + 49.4632623433*E1, E1 >= -0.1289062022}, {-5.6720979836 - 44.0017461285*E1, E1 < -0.1289062022}}, -0.0476576444 - 0.3697079236*E1]	0.7512964867	0.7513044195
0.7513071058	0.7575793371 - 2.3119350471*E1 - 4.0256455999*E1^2 - 0.2711483073*E1^3 - 0.9796840625*E2 - 10.1734995471*E1*E2 + 0.6395770885*E2^2 - 0.5491938766*E3 + 4.6842023296*E1*E3 + 0.1156194102*E2*E3 + 0.1574249806*E3^2 + Piecewise[{{-3.3048459157 - 25.6339167932*E1, E1 < -0.1289247345}}, 4.8853095233 + 37.8927251148*E1]	0.7513009391	0.7513187416
0.7513134535	0.527137265 - 0.1955691146*E1 + 5.5876248608*E1^2 - 0.4611461828*E1^3 + 1.1317269488*E2 + 6.9883175547*E1*E2 + 0.4049514709*E2^2 - 1.3345660304*E3 - 4.4956862015*E1*E3 + 0.0638665308*E2*E3 + 0.1048807487*E3^2 + Piecewise[{{4.8245984067 + 37.4162852717*E1, E1 >= -0.1289438107}, {-3.4382906622 - 26.6650306242*E1, E1 < -0.1289438107}}, 3.6143560213 + 28.0304731226*E1]	0.7513071058	0.7513192144
0.7513205977	0.9644405952 + 1.4808171453*E1 + 6.4228366712*E1^2 - 0.2145567358*E1^3 + 1.1853178029*E2 + 6.9073451133*E1*E2 + 0.5591032959*E2^2 - 1.6341915917*E3 - 4.6950682592*E1*E3 + 0.0977594815*E2*E3 + 0.1418794516*E3^2 + Piecewise[{{4.6489846218 + 36.0483424871*E1, E1 >= -0.1289652811}}, -3.6632062401 - 28.404592376*E1]	0.7513134535	0.7513269301
0.7513247592	0.8525208456 - 1.0861580239*E1 - 6.698555299*E1^2 + 0.0985559812*E1^3 - 1.3020217443*E2 - 12.3790978527*E1*E2 + 0.5592933371*E2^2 - 0.3848486875*E3 + 4.9937923191*E1*E3 + 0.0978126299*E2*E3 + 0.1419029553*E3^2 + Piecewise[{{-5.0153799277 - 38.8856098407*E1, Inequality[-0.1289777876, LessEqual, E1, LessEqual, -0.1289777876] || E1 < -0.1289777876}}, 5.9546358585 + 46.1679175005*E1]	0.7513205977	0.7513314012
0.7513319875	0.9657586073 + 1.4891459076*E1 + 6.4431863825*E1^2 - 0.2155554892*E1^3 + 1.190033521*E2 + 6.9400126359*E1*E2 + 0.5596238229*E2^2 - 1.6376497514*E3 - 4.7154021207*E1*E3 + 0.0979050289*E2*E3 + 0.1419438505*E3^2 + Piecewise[{{4.6682041147 + 36.1877660292*E1, E1 >= -0.1289995108}}, -3.6795635668 - 28.5238567493*E1]	0.7513247592	0.7513383933
0.7513381513	1.057036195 + 2.2562885141*E1 + 6.9246027222*E1^2 - 0.2160963861*E1^3 + 1.3335688467*E2 + 8.0504229677*E1*E2 + 0.5599060417*E2^2 - 1.7300867165*E3 - 5.4283554705*E1*E3 + 0.0979839057*E2*E3 + 0.1419787948*E3^2 + Piecewise[{{5.4031209733 + 41.8788036918*E1, E1 >= -0.1290180353}}, -4.3531826843 - 33.7408849384*E1]	0.7513319875	0.7513437383
0.7513448859	1.0602156267 + 2.3252546134*E1 + 7.297137999*E1^2 - 0.1587207213*E1^3 + 1.3156569653*E2 + 7.9091301963*E1*E2 + 0.5602148089*E2^2 - 1.7331016477*E3 - 5.4477665537*E1*E3 + 0.0980701736*E2*E3 + 0.1420170491*E3^2 + Piecewise[{{5.0533353804 + 39.1615230364*E1, E1 >= -0.129038275}}, -4.4181498021 - 34.2390643464*E1]	0.7513381513	0.7513504497
0.7513479222	0.5397860419 - 3.9052561978*E1 - 9.711113804*E1^2 - 0.0670347018*E1^3 - 2.0744079787*E2 - 18.3618999385*E1*E2 + 0.5603541622*E2^2 + 0.2428089748*E3 + 9.8655293848*E1*E3 + 0.0981090984*E2*E3 + 0.142034322*E3^2 + Piecewise[{{-7.8106615335 - 60.5255240671*E1, E1 < -0.1290474003}}, 8.3464270739 + 64.6772197934*E1]	0.7513448859	0.7513523035
0.7513538618	1.0306821126 + 2.1715094963*E1 + 7.9000979661*E1^2 - 0.2174762876*E1^3 + 1.5123678882*E2 + 9.4299690931*E1*E2 + 0.5606270231*E2^2 - 1.8757772931*E3 - 6.5479396041*E1*E3 + 0.0981852974*E2*E3 + 0.1420681571*E3^2 + Piecewise[{{5.8806053653 + 45.5630412375*E1, E1 >= -0.1290652513}}, -4.7894881947 - 37.1090448291*E1]	0.7513479222	0.7513589399
0.7513610425	0.7816446044 + 0.2205919829*E1 + 7.7292443599*E1^2 - 0.4149316681*E1^3 + 1.3197415541*E2 + 7.9348650298*E1*E2 + 0.5609573566*E2^2 - 1.6162869181*E3 - 4.5333249951*E1*E3 + 0.098277515*E2*E3 + 0.1421091436*E3^2 + Piecewise[{{5.052088281 + 39.1371310736*E1, E1 >= -0.1290868324}}, -4.3916201201 - 34.0206668427*E1]	0.7513538618	0.7513665694
0.7513710475	1.2922701641 + 1.8840649876*E1 + 7.0773486102*E1^2 - 0.4081713211*E1^3 + 0.9175111685*E2 + 4.6353098204*E1*E2 + 0.7925230267*E2^2 - 2.0533512645*E3 - 5.219224008*E1*E3 + 0.2057558611*E2*E3 + 0.2038562834*E3^2 + Piecewise[{{4.3712639085 + 33.8550866295*E1, E1 >= -0.1291169022}}, -4.1113335616 - 31.8419470446*E1]	0.7513610425	0.7513784263
0.7513755451	1.1497462547 + 1.7351805007*E1 + 14.0423617406*E1^2 - 0.8941247893*E1^3 + 2.117544114*E2 + 13.7807703627*E1*E2 + 0.7833784838*E2^2 - 2.4725264377*E3 - 8.5905714844*E1*E3 + 0.1849459382*E2*E3 + 0.1935304539*E3^2 + Piecewise[{{0., E1 == -0.1291304197}, {9.648098186 + 74.715920607*E1, E1 >= -0.1291304197}}, -7.81996125 - 60.5586295498*E1]	0.7513710475	0.7513794302
0.7513800201	1.202158399 + 2.2535655406*E1 + 14.9654302311*E1^2 - 0.6607003955*E1^3 + 2.5373531032*E2 + 16.9984328343*E1*E2 + 0.7828028143*E2^2 - 2.7803729319*E3 - 10.9835939874*E1*E3 + 0.1812785058*E2*E3 + 0.1917757209*E3^2 + Piecewise[{{10.0494722194 + 77.8160997978*E1, E1 >= -0.1291438693}}, -9.1773739882 - 71.0631796928*E1]	0.7513755451	0.7513833486
0.7513838623	0.4902495711 - 4.1869838152*E1 - 8.819455266*E1^2 - 0.0704262534*E1^3 - 1.9276644226*E2 - 17.2169040625*E1*E2 + 0.5620104616*E2^2 + 0.1173375353*E3 + 8.9024441685*E1*E3 + 0.0985712791*E2*E3 + 0.1422399885*E3^2 + Piecewise[{{-7.506926748 - 58.1232046724*E1, E1 < -0.1291554172}}, 6.9115340811 + 53.5133115689*E1]	0.7513800201	0.7513885334
0.7513892739	1.1226022375 + 2.935903193*E1 + 8.4204154269*E1^2 - 0.2205933699*E1^3 + 1.664364834*E2 + 10.5924536746*E1*E2 + 0.5622609423*E2^2 - 1.9748751334*E3 - 7.2933048199*E1*E3 + 0.0986411004*E2*E3 + 0.14227115*E3^2 + Piecewise[{{6.644930902 + 51.4426289635*E1, E1 >= -0.1291716819}}, -5.4866321302 - 42.4755027693*E1]	0.7513838623	0.7513940013
